dataset_id,description,licensed
574562,Daily refinery total outages for VDU units (17715) in US: Lake Charles (Citgo) in kb/d,yes
574563,Daily refinery total outages for VDU units (17728) in US: Lake Charles (Calcasieu) in kb/d,yes
574564,Daily refinery total outages for VDU units (17622) in US: Krotz Springs in kb/d,yes
574565,Daily refinery total outages for VDU units (17516) in US: Kenai in kb/d,yes
574566,Daily refinery total outages for VDU units (17091) in US: Kapolei (Ewa Beach -East Plant) in kb/d,yes
574567,Daily refinery total outages for VDU units (17423) in US: Joliet in kb/d,yes
574568,Daily refinery total outages for VDU units (17119) in US: Houston (Valero) in kb/d,yes
574569,Daily refinery total outages for VDU units (20909) in US: Great Falls in kb/d,yes
574570,Daily refinery total outages for VDU units (16741) in US: Ferndale in kb/d,yes
574571,Daily refinery total outages for VDU units (16671) in US: El Segundo in kb/d,yes
574572,Daily refinery total outages for VDU units (16626) in US: El Dorado (KS) in kb/d,yes
574573,Daily refinery total outages for VDU units (16493) in US: Delaware City in kb/d,yes
574574,Daily refinery total outages for VDU units (16347) in US: Corpus Christi (Citgo) in kb/d,yes
574575,Daily refinery total outages for VDU units (16362) in US: Corpus Christi (Bill Greehey) in kb/d,yes
574576,Daily refinery total outages for VDU units (16277) in US: Coffeyville in kb/d,yes
574577,Daily refinery total outages for VDU units (16169) in US: Cherry Point in kb/d,yes
574578,Daily refinery total outages for VDU units (16040) in US: Canton in kb/d,yes
574579,Daily refinery total outages for VDU units (15839) in US: Billings (P66) in kb/d,yes
574580,Daily refinery total outages for VDU units (15815) in US: Big Spring in kb/d,yes
574581,Daily refinery total outages for VDU units (15805) in US: Benicia in kb/d,yes
574582,Daily refinery total outages for VDU units (15740) in US: Bayway in kb/d,yes
574583,Daily refinery total outages for VDU units (15696) in US: Baton Rouge in kb/d,yes
574584,Daily refinery total outages for VDU units (15543) in US: Bakersfield (SJR) in kb/d,yes
574585,Daily refinery total outages for VDU units (15456) in US: Ardmore in kb/d,yes
574586,Daily refinery total outages for VDU units (15356) in US: Anacortes in kb/d,yes
574587,Daily refinery total outages for VDU units (15316) in US: Alliance (Belle Chasse) in kb/d,yes
574588,Daily refinery total outages for VDU units (16518) in US: Detroit in kb/d,yes
574589,Daily refinery total outages for VDU units (18976) in US: Philadelphia Complex in kb/d,yes
574590,Daily refinery total outages for VDU units (20080) in US: Sweeny in kb/d,yes
574591,Daily refinery total outages for VDU units (18977) in US: Philadelphia Complex in kb/d,yes
574592,Daily refinery total outages for VDU units (20603) in US: Wilmington (Valero) in kb/d,yes
574593,Daily refinery total outages for VDU units (20589) in US: Wilmington (Marathon) in kb/d,yes
574594,Daily refinery total outages for VDU units (16069) in US: Carson City in kb/d,yes
574595,Daily refinery total outages for VDU units (16071) in US: Carson City in kb/d,yes
574596,Daily refinery total outages for VDU units (16384) in US: Corpus Christi (FHR) in kb/d,yes
574597,Daily refinery total outages for VDU units (16360) in US: Corpus Christi (Bill Greehey) in kb/d,yes
574598,Daily refinery total outages for VDU units (20315) in US: Trainer in kb/d,yes
574599,Daily refinery total outages for VDU units (20280) in US: Toledo (Cenovus) in kb/d,yes
574600,Daily refinery total outages for VDU units (20020) in US: Saint Paul Park in kb/d,yes
574601,Daily refinery total outages for VDU units (19060) in US: Port Arthur (Valero) in kb/d,yes
574602,Daily refinery total outages for VDU units (18993) in US: Ponca City in kb/d,yes
574603,Daily refinery total outages for VDU units (18923) in US: Pine Bend (Rosemount) in kb/d,yes
574604,Daily refinery total outages for VDU units (18139) in US: McKee (Sunray) in kb/d,yes
574605,Daily refinery total outages for VDU units (16633) in US: El Dorado (AR) in kb/d,yes
574606,Daily refinery total outages for VDU units (16139) in US: Chalmette in kb/d,yes
574607,Daily refinery total outages for VDU units (20578) in US: Whiting in kb/d,yes
574608,Daily refinery total outages for VDU units (20579) in US: Whiting in kb/d,yes
574609,Daily refinery total outages for VDU units (20316) in US: Trainer in kb/d,yes
574610,Daily refinery total outages for VDU units (20281) in US: Toledo (Cenovus) in kb/d,yes
574611,Daily refinery total outages for VDU units (20220) in US: Texas City (Valero) in kb/d,yes
574612,Daily refinery total outages for VDU units (19452) in US: Rodeo in kb/d,yes
574613,Daily refinery total outages for VDU units (19061) in US: Port Arthur (Valero) in kb/d,yes
574614,Daily refinery total outages for VDU units (19027) in US: Port Arthur (Motiva) in kb/d,yes
574615,Daily refinery total outages for VDU units (18994) in US: Ponca City in kb/d,yes
574616,Daily refinery total outages for VDU units (18924) in US: Pine Bend (Rosemount) in kb/d,yes
574617,Daily refinery total outages for VDU units (18804) in US: Pascagoula in kb/d,yes
574618,Daily refinery total outages for VDU units (16642) in US: El Dorado (AR) in kb/d,yes
574619,Daily refinery total outages for VDU units (16278) in US: Coffeyville in kb/d,yes
574620,Daily refinery total outages for VDU units (16149) in US: Chalmette in kb/d,yes
574621,Daily refinery total outages for VDU units (15728) in US: Baytown in kb/d,yes
574622,Daily refinery total outages for VDU units (20319) in US: Trainer in kb/d,yes
574623,Daily refinery total outages for VDU units (18997) in US: Ponca City in kb/d,yes
574624,Daily refinery total outages for VDU units (17740) in US: Lake Charles (Westlake - P66) in kb/d,yes
574625,Daily refinery total outages for VDU units (19028) in US: Port Arthur (Motiva) in kb/d,yes
574626,Daily refinery total outages for VDU units (16135) in US: Catlettsburg in kb/d,yes
574627,"Daily refinery total outages for VDU units (19870) in US: Sinclair, WY in kb/d",yes
574628,Daily refinery total outages for VDU units (18817) in US: Paulsboro (PBF) in kb/d,yes
574629,Daily refinery total outages for VDU units (16660) in US: El Paso in kb/d,yes
574630,Daily refinery total outages for VDU units (18818) in US: Paulsboro (PBF) in kb/d,yes
574631,Daily refinery total outages for VDU units (15699) in US: Baton Rouge in kb/d,yes
574632,Daily refinery total outages for VDU units (22959) in US: Baton Rouge in kb/d,yes
574633,Daily refinery total outages for VDU units (15700) in US: Baton Rouge in kb/d,yes
574634,Daily refinery total outages for VDU units (17719) in US: Lake Charles (Citgo) in kb/d,yes
574635,Daily refinery total outages for VDU units (17720) in US: Lake Charles (Citgo) in kb/d,yes
574636,Daily refinery total outages for VDU units (15727) in US: Baytown in kb/d,yes
574637,Daily refinery total outages for VDU units (19036) in US: Port Arthur (Total) in kb/d,yes
574638,Daily refinery total outages for VDU units (19037) in US: Port Arthur (Total) in kb/d,yes
574639,Daily refinery total outages for VDU units (20631) in US: Wood River in kb/d,yes
574640,Daily refinery total outages for VDU units (16479) in US: Deer Park in kb/d,yes
574641,Daily refinery total outages for VDU units (16485) in US: Deer Park in kb/d,yes
574642,Daily refinery total outages for VDU units (16477) in US: Deer Park in kb/d,yes
574643,Daily refinery total outages for VDU units (20633) in US: Wood River in kb/d,yes
574644,Daily refinery total outages for VDU units (16510) in US: Denver (Commerce City) in kb/d,yes
574645,Daily refinery total outages for VDU units (20652) in US: Woods Cross (Silver Eagle) in kb/d,yes
574646,Daily refinery total outages for VDU units (19608) in US: Sandersville in kb/d,yes
574647,Daily refinery total outages for VDU units (20028) in US: Saint Rose in kb/d,yes
574648,Daily refinery total outages for VDU units (20021) in US: Saint Paul Park in kb/d,yes
574649,Daily refinery total outages for VDU units (16522) in US: Dickinson in kb/d,yes
574650,Daily refinery total outages for VDU units (16178) in US: Cheyenne in kb/d,yes
574651,Daily refinery planned outage for CDS units (19912) in Algeria: Skikda in kb/d,yes
574652,Daily refinery planned outage for CDU units (20962) in Algeria: Adrar in kb/d,yes
574653,Daily refinery planned outage for CDU units (17034) in Algeria: Hassi Messaoud in kb/d,yes
574654,Daily refinery planned outage for CDU units (15459) in Algeria: Arzew in kb/d,yes
574655,Daily refinery planned outage for CDU units (19915) in Algeria: Skikda in kb/d,yes
574656,Daily refinery planned outage for CDU units (19916) in Algeria: Skikda in kb/d,yes
574657,Daily refinery planned outage for CDU units (15306) in Algeria: Algiers in kb/d,yes
574658,Daily refinery planned outage for FCC units (126157) in Algeria: Algiers in kb/d,yes
574659,Daily refinery planned outage for ISO units (19923) in Algeria: Skikda in kb/d,yes
574660,Daily refinery planned outage for ISO units (126156) in Algeria: Algiers in kb/d,yes
574661,Daily refinery planned outage for RFCC units (20964) in Algeria: Adrar in kb/d,yes
574662,Daily refinery planned outage for RFMR units (19913) in Algeria: Skikda in kb/d,yes
574663,Daily refinery planned outage for RFMR units (19914) in Algeria: Skikda in kb/d,yes
574664,Daily refinery planned outage for RFMR units (15460) in Algeria: Arzew in kb/d,yes
574665,Daily refinery planned outage for RFMR units (15305) in Algeria: Algiers in kb/d,yes
574666,Daily refinery planned outage for RFMR units (20963) in Algeria: Adrar in kb/d,yes
574667,Daily refinery planned outage for RFMR units (17035) in Algeria: Hassi Messaoud in kb/d,yes
574668,Daily refinery planned outage for VDU units (19922) in Algeria: Skikda in kb/d,yes
574669,Daily refinery unplanned outage for CDS units (19912) in Algeria: Skikda in kb/d,yes
574670,Daily refinery unplanned outage for CDU units (19916) in Algeria: Skikda in kb/d,yes
574671,Daily refinery unplanned outage for CDU units (19915) in Algeria: Skikda in kb/d,yes
574672,Daily refinery unplanned outage for ISO units (19923) in Algeria: Skikda in kb/d,yes
574673,Daily refinery unplanned outage for RFMR units (19913) in Algeria: Skikda in kb/d,yes
574674,Daily refinery unplanned outage for RFMR units (15460) in Algeria: Arzew in kb/d,yes
574675,Daily refinery unplanned outage for RFMR units (19914) in Algeria: Skikda in kb/d,yes
574676,Daily refinery unplanned outage for VDU units (15462) in Algeria: Arzew in kb/d,yes
574677,Daily refinery planned outage for CDU units (17894) in Angola: Luanda in kb/d,yes
574678,Daily refinery planned outage for CDU units (17896) in Angola: Luanda in kb/d,yes
574679,Daily refinery planned outage for CDU units (17895) in Angola: Luanda in kb/d,yes
574680,Daily refinery planned outage for FCC units (17897) in Angola: Luanda in kb/d,yes
574681,Daily refinery planned outage for RFMR units (83309) in Angola: Luanda in kb/d,yes
574682,Daily refinery planned outage for VDU units (17898) in Angola: Luanda in kb/d,yes
574683,Daily refinery planned outage for CDU units (17833) in Cameroon: Limbe in kb/d,yes
574684,Daily refinery planned outage for RFMR units (17836) in Cameroon: Limbe in kb/d,yes
574685,Daily refinery unplanned outage for CDU units (17833) in Cameroon: Limbe in kb/d,yes
574686,Daily refinery unplanned outage for HCU units (17834) in Cameroon: Limbe in kb/d,yes
574687,Daily refinery unplanned outage for RFMR units (17836) in Cameroon: Limbe in kb/d,yes
574688,Daily refinery unplanned outage for VDU units (17835) in Cameroon: Limbe in kb/d,yes
574689,Daily refinery planned outage for CDU units (21003) in Chad: N'Djamena in kb/d,yes
574690,Daily refinery planned outage for RFCC units (126159) in Chad: N'Djamena in kb/d,yes
574691,Daily refinery planned outage for RFMR units (126158) in Chad: N'Djamena in kb/d,yes
574692,Daily refinery unplanned outage for CDU units (21003) in Chad: N'Djamena in kb/d,yes
574693,Daily refinery planned outage for CDU units (16318) in Congo: CORAF (Pointe Noire) in kb/d,yes
574694,Daily refinery planned outage for HCU units (16321) in Congo: CORAF (Pointe Noire) in kb/d,yes
574695,Daily refinery planned outage for RFMR units (16320) in Congo: CORAF (Pointe Noire) in kb/d,yes
574696,Daily refinery planned outage for VDU units (16319) in Congo: CORAF (Pointe Noire) in kb/d,yes
574697,Daily refinery planned outage for ALK units (15329) in Egypt: Ameriya in kb/d,yes
574698,Daily refinery planned outage for CDU units (20855) in Egypt: Tanta in kb/d,yes
574699,Daily refinery planned outage for CDU units (18177) in Egypt: MIDOR (Alexandria) in kb/d,yes
574700,Daily refinery planned outage for CDU units (18359) in Egypt: Mostorod in kb/d,yes
574701,Daily refinery planned outage for CDU units (15296) in Egypt: Alexandria (El-Mex) in kb/d,yes
574702,Daily refinery planned outage for CDU units (18361) in Egypt: Mostorod in kb/d,yes
574703,Daily refinery planned outage for CDU units (15297) in Egypt: Alexandria (El-Mex) in kb/d,yes
574704,Daily refinery planned outage for CDU units (18362) in Egypt: Mostorod in kb/d,yes
574705,Daily refinery planned outage for CDU units (15298) in Egypt: Alexandria (El-Mex) in kb/d,yes
574706,Daily refinery planned outage for CDU units (20056) in Egypt: Suez (Suez Oil Processing Co) in kb/d,yes
574707,Daily refinery planned outage for CDU units (15487) in Egypt: Assiut in kb/d,yes
574708,Daily refinery planned outage for CDU units (15325) in Egypt: Ameriya in kb/d,yes
574709,Daily refinery planned outage for CDU units (15488) in Egypt: Assiut in kb/d,yes
574710,Daily refinery planned outage for CDU units (15326) in Egypt: Ameriya in kb/d,yes
